driver_id,vehicle_type,is_ev,status,rating,experience_months,home_zone_id,current_zone_id,daily_trip_target,battery_capacity_kwh,avg_daily_earnings,preferred_shift,join_date,city
DRV1081,Bike,False,active,4.2,8,Z064,Z073,20,,799,morning,2023-05-06,Bangalore
DRV1082,Bike,False,inactive,4.7,8,Z045,Z045,16,,577,flexible,2023-05-06,Bangalore
DRV1083,Auto,False,active,3.6,34,Z012,Z013,11,,730,flexible,2021-03-17,Bangalore
DRV1084,EV Bike,True,suspended,4.0,30,Z083,Z083,17,3.9,643,morning,2021-07-15,Bangalore
DRV1085,Bike,False,active,4.0,12,Z039,Z007,27,,798,afternoon,2023-01-06,Bangalore
DRV1086,Bike,False,active,4.4,3,Z024,Z184,22,,592,evening,2023-10-03,Bangalore
DRV1087,EV Bike,True,active,4.3,14,Z133,Z187,24,3.2,773,afternoon,2022-11-07,Bangalore
DRV1088,EV Bike,True,active,4.2,10,Z199,Z175,15,3.7,638,flexible,2023-03-07,Bangalore
DRV1089,Auto,False,suspended,4.4,64,Z015,Z015,22,,1102,evening,2021-01-01,Bangalore
DRV1090,EV Auto,True,active,4.9,2,Z029,Z117,10,2.6,919,evening,2023-11-02,Bangalore
DRV1091,Bike,False,active,3.8,18,Z118,Z067,30,,665,evening,2022-07-10,Bangalore
DRV1092,Bike,False,active,4.3,2,Z021,Z094,24,,668,flexible,2023-11-02,Bangalore
DRV1093,Bike,False,active,4.5,10,Z081,Z096,17,,404,evening,2023-03-07,Bangalore
DRV1094,EV Bike,True,suspended,4.4,18,Z169,Z169,24,3.9,791,evening,2022-07-10,Bangalore
DRV1095,Bike,False,active,3.7,3,Z159,Z103,17,,529,evening,2023-10-03,Bangalore
DRV1096,Bike,False,active,3.8,21,Z124,Z028,17,,490,flexible,2022-04-11,Bangalore
DRV1097,EV Auto,True,active,4.0,10,Z092,Z017,15,2.9,924,evening,2023-03-07,Bangalore
DRV1098,Bike,False,active,4.0,32,Z125,Z038,21,,718,flexible,2021-05-16,Bangalore
DRV1099,EV Bike,True,active,4.2,4,Z111,Z122,15,4.4,606,evening,2023-09-03,Bangalore
DRV1100,Bike,False,active,4.3,5,Z024,Z071,27,,747,flexible,2023-08-04,Bangalore
DRV1101,Auto,False,active,4.9,58,Z022,Z024,15,,1192,morning,2021-01-01,Bangalore
DRV1102,Bike,False,active,4.3,50,Z190,Z042,28,,819,afternoon,2021-01-01,Bangalore
DRV1103,Bike,False,active,4.3,18,Z025,Z186,19,,773,morning,2022-07-10,Bangalore
DRV1104,EV Bike,True,inactive,4.8,14,Z083,Z083,22,3.0,652,evening,2022-11-07,Bangalore
DRV1105,EV Auto,True,inactive,3.9,24,Z163,Z163,9,2.6,1188,evening,2022-01-11,Bangalore
DRV1106,Bike,False,active,4.1,33,Z154,Z097,21,,797,flexible,2021-04-16,Bangalore
DRV1107,Auto,False,active,4.7,11,Z005,Z078,18,,971,evening,2023-02-05,Bangalore
DRV1108,Auto,False,active,4.5,6,Z099,Z139,18,,904,morning,2023-07-05,Bangalore
DRV1109,Bike,False,active,4.2,13,Z163,Z042,28,,811,evening,2022-12-07,Bangalore
DRV1110,Bike,False,active,4.5,8,Z029,Z023,18,,428,evening,2023-05-06,Bangalore
DRV1111,Bike,False,active,4.2,24,Z140,Z026,29,,770,evening,2022-01-11,Bangalore
DRV1112,EV Bike,True,active,4.7,30,Z142,Z098,25,4.4,658,afternoon,2021-07-15,Bangalore
DRV1113,EV Bike,True,active,4.1,28,Z166,Z181,17,3.5,859,afternoon,2021-09-13,Bangalore
DRV1114,Auto,False,active,4.2,20,Z107,Z173,10,,959,morning,2022-05-11,Bangalore
DRV1115,Bike,False,active,3.9,51,Z190,Z154,25,,898,flexible,2021-01-01,Bangalore
DRV1116,Bike,False,suspended,4.4,5,Z169,Z169,27,,486,afternoon,2023-08-04,Bangalore
DRV1117,EV Auto,True,active,4.4,10,Z104,Z082,9,3.9,675,morning,2023-03-07,Bangalore
DRV1118,Bike,False,active,4.1,10,Z199,Z161,23,,609,morning,2023-03-07,Bangalore
DRV1119,Bike,False,active,4.4,2,Z162,Z040,15,,640,flexible,2023-11-02,Bangalore
DRV1120,Bike,False,active,3.9,1,Z034,Z117,26,,578,flexible,2023-12-02,Bangalore
DRV1121,Bike,False,active,4.6,4,Z102,Z198,23,,818,morning,2023-09-03,Bangalore
DRV1122,Bike,False,active,4.1,37,Z027,Z029,29,,724,morning,2021-01-01,Bangalore
DRV1123,Bike,False,active,4.1,1,Z100,Z054,27,,693,afternoon,2023-12-02,Bangalore
DRV1124,Auto,False,active,4.2,9,Z110,Z097,20,,882,morning,2023-04-06,Bangalore
DRV1125,Bike,False,active,4.2,1,Z164,Z009,18,,555,flexible,2023-12-02,Bangalore
DRV1126,Auto,False,active,3.9,1,Z067,Z032,19,,1025,morning,2023-12-02,Bangalore
DRV1127,Auto,False,active,3.5,66,Z030,Z056,15,,1409,morning,2021-01-01,Bangalore
DRV1128,Auto,False,active,3.5,23,Z045,Z024,21,,1055,afternoon,2022-02-10,Bangalore
DRV1129,Auto,False,active,4.4,9,Z108,Z050,12,,912,night,2023-04-06,Bangalore
DRV1130,Auto,False,suspended,3.9,10,Z200,Z200,12,,958,flexible,2023-03-07,Bangalore
DRV1131,Auto,False,inactive,4.4,5,Z197,Z197,15,,981,evening,2023-08-04,Bangalore
DRV1132,Bike,False,active,4.5,48,Z167,Z017,29,,774,afternoon,2021-01-01,Bangalore
DRV1133,Bike,False,active,4.2,8,Z136,Z091,27,,532,night,2023-05-06,Bangalore
DRV1134,Bike,False,active,4.5,1,Z054,Z169,26,,511,morning,2023-12-02,Bangalore
DRV1135,Bike,False,active,3.0,8,Z124,Z146,25,,595,afternoon,2023-05-06,Bangalore
DRV1136,Auto,False,active,4.5,4,Z070,Z184,19,,635,evening,2023-09-03,Bangalore
DRV1137,Bike,False,active,4.7,26,Z022,Z127,30,,767,morning,2021-11-12,Bangalore
DRV1138,Auto,False,active,4.1,6,Z064,Z148,14,,909,night,2023-07-05,Bangalore
DRV1139,Auto,False,active,3.7,21,Z035,Z104,18,,794,afternoon,2022-04-11,Bangalore
DRV1140,Bike,False,active,4.8,4,Z107,Z186,24,,516,afternoon,2023-09-03,Bangalore
DRV1141,Auto,False,active,3.7,40,Z107,Z077,17,,1193,flexible,2021-01-01,Bangalore
DRV1142,Bike,False,active,4.1,5,Z018,Z058,16,,698,flexible,2023-08-04,Bangalore
DRV1143,EV Bike,True,active,3.6,21,Z027,Z049,12,3.0,694,night,2022-04-11,Bangalore
DRV1144,Bike,False,inactive,4.4,32,Z092,Z092,27,,876,flexible,2021-05-16,Bangalore
DRV1145,Auto,False,active,3.8,25,Z037,Z193,20,,985,morning,2021-12-12,Bangalore
DRV1146,Auto,False,active,4.8,6,Z070,Z083,13,,792,night,2023-07-05,Bangalore
DRV1147,Auto,False,active,4.6,37,Z063,Z169,21,,1304,flexible,2021-01-01,Bangalore
DRV1148,Bike,False,active,4.1,18,Z103,Z049,30,,470,night,2022-07-10,Bangalore
DRV1149,EV Bike,True,active,3.6,8,Z082,Z182,14,2.7,464,morning,2023-05-06,Bangalore
DRV1150,EV Auto,True,active,4.7,5,Z166,Z132,11,2.6,900,afternoon,2023-08-04,Bangalore
DRV1151,Auto,False,suspended,4.3,32,Z030,Z030,17,,1111,morning,2021-05-16,Bangalore
DRV1152,EV Bike,True,active,4.8,1,Z186,Z136,16,4.4,690,morning,2023-12-02,Bangalore
DRV1153,Bike,False,active,3.8,27,Z151,Z086,16,,653,morning,2021-10-13,Bangalore
DRV1154,Auto,False,active,4.4,2,Z072,Z049,12,,862,evening,2023-11-02,Bangalore
DRV1155,Auto,False,active,4.6,8,Z169,Z064,13,,994,flexible,2023-05-06,Bangalore
DRV1156,Auto,False,active,4.6,17,Z070,Z058,16,,1187,morning,2022-08-09,Bangalore
DRV1157,EV Bike,True,active,4.5,11,Z041,Z053,16,3.1,918,morning,2023-02-05,Bangalore
DRV1158,Bike,False,inactive,4.6,5,Z196,Z196,24,,533,afternoon,2023-08-04,Bangalore
DRV1159,Bike,False,active,3.8,18,Z037,Z004,30,,780,morning,2022-07-10,Bangalore
DRV1160,Bike,False,active,3.9,2,Z015,Z153,26,,695,evening,2023-11-02,Bangalore
DRV1161,Bike,False,active,4.3,35,Z146,Z175,24,,656,morning,2021-02-15,Bangalore
DRV1162,Bike,False,active,4.1,48,Z196,Z086,29,,586,flexible,2021-01-01,Bangalore
DRV1163,Bike,False,active,4.0,1,Z015,Z091,24,,361,night,2023-12-02,Bangalore
DRV1164,EV Bike,True,inactive,4.1,1,Z033,Z033,20,2.5,616,flexible,2023-12-02,Bangalore
DRV1165,EV Bike,True,active,3.8,15,Z128,Z008,23,3.2,954,evening,2022-10-08,Bangalore
DRV1166,Bike,False,suspended,4.0,20,Z070,Z070,29,,595,flexible,2022-05-11,Bangalore
DRV1167,Bike,False,active,4.3,15,Z070,Z080,21,,787,evening,2022-10-08,Bangalore
DRV1168,EV Bike,True,active,3.9,2,Z146,Z089,12,4.4,660,morning,2023-11-02,Bangalore
DRV1169,Auto,False,active,3.5,45,Z157,Z171,14,,1252,morning,2021-01-01,Bangalore
DRV1170,Bike,False,active,3.8,23,Z162,Z032,16,,681,afternoon,2022-02-10,Bangalore
DRV1171,Auto,False,active,4.3,22,Z098,Z073,11,,787,morning,2022-03-12,Bangalore
DRV1172,Auto,False,active,4.2,21,Z075,Z057,17,,1023,night,2022-04-11,Bangalore
DRV1173,Auto,False,active,4.3,7,Z026,Z067,19,,952,evening,2023-06-05,Bangalore
DRV1174,Auto,False,active,4.5,19,Z189,Z197,14,,858,evening,2022-06-10,Bangalore
DRV1175,Bike,False,active,4.1,24,Z167,Z119,20,,725,morning,2022-01-11,Bangalore
DRV1176,Auto,False,active,4.7,15,Z189,Z183,17,,825,evening,2022-10-08,Bangalore
DRV1177,EV Auto,True,active,3.8,2,Z007,Z197,10,3.7,814,afternoon,2023-11-02,Bangalore
DRV1178,Bike,False,active,3.9,10,Z155,Z145,24,,684,morning,2023-03-07,Bangalore
DRV1179,Auto,False,active,4.6,3,Z133,Z118,11,,1001,night,2023-10-03,Bangalore
DRV1180,Auto,False,active,3.7,1,Z072,Z145,21,,814,morning,2023-12-02,Bangalore
DRV1181,Auto,False,active,4.7,57,Z180,Z053,18,,1201,morning,2021-01-01,Bangalore
DRV1182,EV Bike,True,active,4.4,2,Z167,Z080,19,3.9,991,morning,2023-11-02,Bangalore
DRV1183,Bike,False,active,3.3,17,Z029,Z064,21,,790,night,2022-08-09,Bangalore
DRV1184,Bike,False,active,3.6,2,Z108,Z124,20,,538,afternoon,2023-11-02,Bangalore
DRV1185,Auto,False,active,3.9,4,Z034,Z111,20,,885,morning,2023-09-03,Bangalore
DRV1186,Auto,False,active,4.2,14,Z191,Z140,17,,1002,afternoon,2022-11-07,Bangalore
DRV1187,Bike,False,active,4.7,8,Z070,Z101,27,,680,evening,2023-05-06,Bangalore
DRV1188,EV Bike,True,active,3.9,21,Z034,Z145,21,2.6,559,evening,2022-04-11,Bangalore
DRV1189,Auto,False,active,3.7,3,Z091,Z036,21,,1051,morning,2023-10-03,Bangalore
DRV1190,Bike,False,active,3.8,16,Z054,Z090,27,,719,evening,2022-09-08,Bangalore
DRV1191,Bike,False,active,4.6,26,Z193,Z036,23,,857,afternoon,2021-11-12,Bangalore
DRV1192,Bike,False,inactive,4.2,24,Z102,Z102,30,,850,evening,2022-01-11,Bangalore
DRV1193,EV Auto,True,active,3.7,1,Z035,Z179,13,3.7,908,night,2023-12-02,Bangalore
DRV1194,Bike,False,active,4.0,18,Z060,Z025,18,,481,afternoon,2022-07-10,Bangalore
DRV1195,Bike,False,active,4.1,3,Z061,Z027,20,,664,flexible,2023-10-03,Bangalore
DRV1196,Bike,False,active,5.0,15,Z197,Z019,29,,597,evening,2022-10-08,Bangalore
DRV1197,Bike,False,active,4.3,15,Z122,Z097,19,,566,morning,2022-10-08,Bangalore
DRV1198,Bike,False,active,4.5,31,Z045,Z190,20,,602,night,2021-06-15,Bangalore
DRV1199,Bike,False,active,4.2,22,Z187,Z025,21,,639,flexible,2022-03-12,Bangalore
DRV1200,Bike,False,active,3.9,18,Z025,Z088,20,,560,evening,2022-07-10,Bangalore
DRV1201,Bike,False,active,4.8,9,Z129,Z091,26,,713,night,2023-04-06,Bangalore
DRV1202,Bike,False,active,4.0,4,Z146,Z021,19,,879,morning,2023-09-03,Bangalore
DRV1203,Auto,False,active,4.4,8,Z016,Z058,14,,1155,morning,2023-05-06,Bangalore
DRV1204,EV Bike,True,suspended,4.1,27,Z160,Z160,21,3.1,766,evening,2021-10-13,Bangalore
DRV1205,Auto,False,inactive,3.8,21,Z068,Z068,10,,1152,afternoon,2022-04-11,Bangalore
DRV1206,Bike,False,active,4.8,11,Z156,Z188,25,,585,morning,2023-02-05,Bangalore
DRV1207,Bike,False,inactive,4.5,6,Z180,Z180,16,,613,evening,2023-07-05,Bangalore
DRV1208,Auto,False,active,4.3,63,Z035,Z070,11,,1097,evening,2021-01-01,Bangalore
DRV1209,Auto,False,active,4.0,8,Z059,Z006,10,,920,evening,2023-05-06,Bangalore
DRV1210,EV Bike,True,active,3.7,20,Z142,Z124,24,3.9,752,afternoon,2022-05-11,Bangalore
DRV1211,Bike,False,active,3.7,3,Z165,Z095,26,,412,flexible,2023-10-03,Bangalore
DRV1212,Bike,False,active,4.1,9,Z109,Z192,16,,760,night,2023-04-06,Bangalore
DRV1213,Bike,False,active,3.9,19,Z021,Z081,26,,929,flexible,2022-06-10,Bangalore
DRV1214,Bike,False,active,4.3,56,Z186,Z020,17,,941,evening,2021-01-01,Bangalore
DRV1215,Auto,False,active,4.2,17,Z057,Z114,15,,841,afternoon,2022-08-09,Bangalore
DRV1216,Auto,False,active,3.5,8,Z191,Z139,10,,1118,evening,2023-05-06,Bangalore
DRV1217,Auto,False,active,4.1,4,Z036,Z134,14,,804,morning,2023-09-03,Bangalore
DRV1218,Bike,False,active,3.9,2,Z064,Z179,29,,691,flexible,2023-11-02,Bangalore
DRV1219,Bike,False,inactive,5.0,37,Z162,Z162,27,,927,morning,2021-01-01,Bangalore
DRV1220,EV Bike,True,active,3.5,30,Z102,Z099,15,3.3,910,evening,2021-07-15,Bangalore
DRV1221,Auto,False,active,3.9,16,Z199,Z090,19,,989,flexible,2022-09-08,Bangalore
DRV1222,EV Auto,True,active,4.1,7,Z198,Z008,17,3.4,981,afternoon,2023-06-05,Bangalore
DRV1223,Auto,False,active,4.2,11,Z030,Z142,21,,945,flexible,2023-02-05,Bangalore
DRV1224,EV Auto,True,active,3.9,51,Z159,Z197,15,4.0,1125,flexible,2021-01-01,Bangalore
DRV1225,Bike,False,active,4.4,32,Z071,Z022,22,,938,afternoon,2021-05-16,Bangalore
DRV1226,Bike,False,active,4.2,18,Z186,Z065,15,,590,evening,2022-07-10,Bangalore
DRV1227,EV Bike,True,inactive,4.4,6,Z016,Z016,19,4.4,748,evening,2023-07-05,Bangalore
DRV1228,EV Bike,True,active,4.4,1,Z026,Z071,19,3.0,557,night,2023-12-02,Bangalore
DRV1229,Bike,False,active,4.4,16,Z042,Z038,16,,376,morning,2022-09-08,Bangalore
DRV1230,Auto,False,inactive,4.3,12,Z021,Z021,10,,1016,flexible,2023-01-06,Bangalore
DRV1231,Bike,False,inactive,3.9,11,Z139,Z139,16,,606,morning,2023-02-05,Bangalore
DRV1232,Auto,False,active,3.7,2,Z053,Z084,20,,1093,evening,2023-11-02,Bangalore
DRV1233,EV Bike,True,active,4.5,9,Z100,Z086,17,4.4,719,afternoon,2023-04-06,Bangalore
DRV1234,Bike,False,active,4.1,1,Z039,Z152,15,,431,night,2023-12-02,Bangalore
DRV1235,Auto,False,active,4.4,16,Z161,Z183,13,,1030,morning,2022-09-08,Bangalore
DRV1236,Auto,False,active,4.7,15,Z021,Z020,19,,907,evening,2022-10-08,Bangalore
DRV1237,Auto,False,active,4.4,28,Z153,Z014,20,,1172,afternoon,2021-09-13,Bangalore
DRV1238,Bike,False,inactive,3.6,58,Z066,Z066,25,,1099,morning,2021-01-01,Bangalore
DRV1239,Bike,False,suspended,5.0,5,Z113,Z113,28,,731,evening,2023-08-04,Bangalore
DRV1240,Bike,False,active,4.6,4,Z059,Z115,28,,852,flexible,2023-09-03,Bangalore
DRV1241,Bike,False,inactive,4.3,26,Z187,Z187,19,,656,afternoon,2021-11-12,Bangalore
DRV1242,Bike,False,active,3.6,20,Z037,Z148,30,,715,flexible,2022-05-11,Bangalore
DRV1243,EV Bike,True,active,4.2,4,Z068,Z196,13,4.2,573,night,2023-09-03,Bangalore
DRV1244,Bike,False,active,4.0,9,Z151,Z136,27,,579,afternoon,2023-04-06,Bangalore
DRV1245,Auto,False,active,4.1,13,Z093,Z152,21,,897,evening,2022-12-07,Bangalore
DRV1246,Bike,False,active,3.2,33,Z122,Z190,28,,724,evening,2021-04-16,Bangalore
DRV1247,Auto,False,active,4.2,2,Z151,Z022,10,,769,afternoon,2023-11-02,Bangalore
DRV1248,Auto,False,active,4.3,16,Z151,Z185,22,,891,afternoon,2022-09-08,Bangalore
DRV1249,Bike,False,active,4.3,58,Z149,Z131,28,,1012,afternoon,2021-01-01,Bangalore
DRV1250,Bike,False,active,5.0,1,Z189,Z188,21,,676,evening,2023-12-02,Bangalore
DRV1251,Auto,False,active,4.0,4,Z034,Z074,17,,893,flexible,2023-09-03,Bangalore
DRV1252,Bike,False,inactive,3.5,8,Z193,Z193,18,,654,morning,2023-05-06,Bangalore
DRV1253,Bike,False,inactive,4.6,2,Z008,Z008,16,,357,morning,2023-11-02,Bangalore
DRV1254,EV Bike,True,active,3.8,13,Z160,Z110,14,3.1,927,morning,2022-12-07,Bangalore
DRV1255,Auto,False,inactive,4.1,8,Z112,Z112,14,,932,flexible,2023-05-06,Bangalore
DRV1256,Auto,False,active,4.2,24,Z026,Z191,21,,1080,morning,2022-01-11,Bangalore
DRV1257,Bike,False,active,3.8,5,Z173,Z199,17,,433,flexible,2023-08-04,Bangalore
DRV1258,Bike,False,active,4.4,15,Z134,Z082,21,,799,morning,2022-10-08,Bangalore
DRV1259,Auto,False,active,4.5,2,Z102,Z057,14,,904,evening,2023-11-02,Bangalore
DRV1260,Bike,False,active,3.8,28,Z168,Z023,21,,582,evening,2021-09-13,Bangalore
DRV1261,Auto,False,active,4.2,5,Z190,Z068,20,,931,evening,2023-08-04,Bangalore
DRV1262,Auto,False,active,3.6,69,Z073,Z060,20,,1040,night,2021-01-01,Bangalore
DRV1263,Bike,False,active,4.4,8,Z029,Z057,18,,575,afternoon,2023-05-06,Bangalore
DRV1264,Bike,False,active,4.0,16,Z042,Z119,25,,871,evening,2022-09-08,Bangalore
DRV1265,Auto,False,active,4.4,37,Z127,Z154,20,,1142,afternoon,2021-01-01,Bangalore
DRV1266,Auto,False,inactive,4.3,3,Z016,Z016,14,,871,afternoon,2023-10-03,Bangalore
DRV1267,EV Bike,True,active,4.7,10,Z022,Z069,15,3.8,433,morning,2023-03-07,Bangalore
DRV1268,Bike,False,active,4.3,3,Z138,Z053,18,,615,morning,2023-10-03,Bangalore
DRV1269,Auto,False,suspended,3.8,3,Z102,Z102,22,,1110,flexible,2023-10-03,Bangalore
DRV1270,EV Bike,True,active,4.7,12,Z152,Z054,15,4.2,569,afternoon,2023-01-06,Bangalore
DRV1271,Auto,False,active,3.5,17,Z101,Z085,13,,858,flexible,2022-08-09,Bangalore
DRV1272,Bike,False,active,3.7,12,Z027,Z129,27,,691,morning,2023-01-06,Bangalore
DRV1273,Bike,False,active,5.0,5,Z064,Z009,23,,816,evening,2023-08-04,Bangalore
DRV1274,Bike,False,active,4.7,15,Z026,Z020,17,,600,morning,2022-10-08,Bangalore
DRV1275,Auto,False,active,4.6,16,Z025,Z189,13,,850,flexible,2022-09-08,Bangalore
DRV1276,EV Bike,True,active,4.5,17,Z078,Z071,13,4.4,834,evening,2022-08-09,Bangalore
DRV1277,Bike,False,active,3.8,6,Z109,Z144,23,,625,evening,2023-07-05,Bangalore
DRV1278,Bike,False,suspended,4.9,13,Z096,Z096,18,,488,flexible,2022-12-07,Bangalore
DRV1279,Bike,False,active,3.5,24,Z159,Z028,24,,716,flexible,2022-01-11,Bangalore
DRV1280,Bike,False,active,4.2,52,Z126,Z152,22,,816,evening,2021-01-01,Bangalore
DRV1281,Auto,False,active,4.2,2,Z059,Z016,14,,754,evening,2023-11-02,Bangalore
DRV1282,EV Bike,True,active,4.5,10,Z163,Z105,23,4.0,954,night,2023-03-07,Bangalore
DRV1283,Auto,False,active,4.6,4,Z085,Z119,18,,926,flexible,2023-09-03,Bangalore
DRV1284,Bike,False,active,4.6,17,Z015,Z042,18,,707,flexible,2022-08-09,Bangalore
DRV1285,Bike,False,inactive,4.1,25,Z167,Z167,30,,882,afternoon,2021-12-12,Bangalore
DRV1286,Bike,False,active,4.3,4,Z185,Z174,23,,719,flexible,2023-09-03,Bangalore
DRV1287,Auto,False,active,3.9,6,Z189,Z053,18,,853,evening,2023-07-05,Bangalore
DRV1288,Bike,False,active,4.4,16,Z035,Z043,30,,459,morning,2022-09-08,Bangalore
DRV1289,Auto,False,suspended,5.0,2,Z191,Z191,13,,763,evening,2023-11-02,Bangalore
DRV1290,Bike,False,active,3.6,6,Z040,Z018,26,,641,afternoon,2023-07-05,Bangalore
DRV1291,Bike,False,active,4.7,1,Z111,Z150,24,,557,flexible,2023-12-02,Bangalore
DRV1292,Auto,False,active,4.7,29,Z162,Z040,21,,1186,morning,2021-08-14,Bangalore
DRV1293,Auto,False,active,5.0,20,Z169,Z197,15,,822,evening,2022-05-11,Bangalore
DRV1294,EV Auto,True,active,4.4,105,Z125,Z054,11,4.5,1273,morning,2021-01-01,Bangalore
DRV1295,EV Bike,True,active,3.8,39,Z013,Z083,14,4.1,965,afternoon,2021-01-01,Bangalore
DRV1296,Auto,False,active,4.1,5,Z062,Z144,16,,979,evening,2023-08-04,Bangalore
DRV1297,Bike,False,inactive,5.0,5,Z026,Z026,21,,625,evening,2023-08-04,Bangalore
DRV1298,EV Bike,True,active,4.5,7,Z067,Z176,18,3.2,779,morning,2023-06-05,Bangalore
DRV1299,Bike,False,active,3.7,68,Z195,Z109,21,,890,afternoon,2021-01-01,Bangalore
DRV1300,Bike,False,active,4.4,7,Z113,Z093,21,,657,afternoon,2023-06-05,Bangalore
DRV1301,EV Auto,True,inactive,4.5,22,Z015,Z015,12,3.8,1048,afternoon,2022-03-12,Bangalore
DRV1302,EV Auto,True,active,4.2,3,Z023,Z147,17,3.8,915,evening,2023-10-03,Bangalore
DRV1303,Auto,False,inactive,4.7,16,Z027,Z027,15,,1087,flexible,2022-09-08,Bangalore
DRV1304,Bike,False,active,4.2,7,Z034,Z022,28,,459,evening,2023-06-05,Bangalore
DRV1305,Bike,False,active,5.0,25,Z044,Z168,15,,611,night,2021-12-12,Bangalore
DRV1306,Bike,False,active,4.0,6,Z151,Z185,26,,459,afternoon,2023-07-05,Bangalore
DRV1307,EV Bike,True,active,4.4,44,Z199,Z129,16,2.8,793,morning,2021-01-01,Bangalore
DRV1308,Auto,False,active,4.7,41,Z168,Z192,14,,1021,afternoon,2021-01-01,Bangalore
DRV1309,Bike,False,active,4.1,57,Z159,Z119,17,,929,evening,2021-01-01,Bangalore
DRV1310,Bike,False,active,3.6,2,Z197,Z044,15,,471,evening,2023-11-02,Bangalore
DRV1311,EV Bike,True,inactive,3.8,6,Z189,Z189,24,3.1,675,afternoon,2023-07-05,Bangalore
DRV1312,Bike,False,active,4.6,38,Z109,Z058,21,,719,flexible,2021-01-01,Bangalore
DRV1313,Bike,False,active,4.5,36,Z099,Z149,26,,728,evening,2021-01-16,Bangalore
DRV1314,EV Bike,True,active,4.0,22,Z161,Z099,21,4.5,810,afternoon,2022-03-12,Bangalore
DRV1315,Auto,False,active,4.3,8,Z093,Z180,11,,983,afternoon,2023-05-06,Bangalore
DRV1316,Auto,False,active,5.0,13,Z186,Z162,17,,966,evening,2022-12-07,Bangalore
DRV1317,Bike,False,active,4.1,30,Z020,Z083,18,,662,morning,2021-07-15,Bangalore
DRV1318,Auto,False,active,4.1,20,Z048,Z092,12,,1040,morning,2022-05-11,Bangalore
DRV1319,Bike,False,active,4.5,53,Z160,Z178,28,,935,night,2021-01-01,Bangalore
DRV1320,Bike,False,active,4.5,3,Z188,Z103,24,,563,morning,2023-10-03,Bangalore
DRV1321,Bike,False,active,4.6,21,Z162,Z008,20,,809,flexible,2022-04-11,Bangalore
DRV1322,EV Auto,True,inactive,4.4,4,Z159,Z159,13,4.1,825,morning,2023-09-03,Bangalore
DRV1323,Bike,False,active,4.2,12,Z098,Z118,27,,641,evening,2023-01-06,Bangalore
DRV1324,Bike,False,active,4.1,4,Z043,Z061,21,,745,morning,2023-09-03,Bangalore
DRV1325,Auto,False,active,4.3,4,Z040,Z089,17,,1067,afternoon,2023-09-03,Bangalore
DRV1326,Bike,False,active,4.2,17,Z124,Z181,22,,901,morning,2022-08-09,Bangalore
DRV1327,EV Bike,True,active,4.7,32,Z073,Z173,18,2.6,791,evening,2021-05-16,Bangalore
DRV1328,Auto,False,active,4.0,33,Z164,Z046,15,,1102,evening,2021-04-16,Bangalore
DRV1329,Bike,False,active,4.7,9,Z025,Z166,22,,771,morning,2023-04-06,Bangalore
DRV1330,Bike,False,active,4.3,3,Z043,Z109,19,,687,evening,2023-10-03,Bangalore
DRV1331,Auto,False,active,4.6,1,Z046,Z042,20,,878,evening,2023-12-02,Bangalore
DRV1332,Bike,False,active,4.2,18,Z108,Z004,20,,712,evening,2022-07-10,Bangalore
DRV1333,Auto,False,active,3.8,52,Z187,Z103,22,,1059,afternoon,2021-01-01,Bangalore
DRV1334,Auto,False,active,4.6,9,Z116,Z129,22,,857,night,2023-04-06,Bangalore
DRV1335,EV Auto,True,active,4.4,9,Z111,Z137,10,2.5,899,flexible,2023-04-06,Bangalore
DRV1336,Auto,False,active,3.7,14,Z165,Z187,16,,819,afternoon,2022-11-07,Bangalore
DRV1337,Bike,False,active,4.6,13,Z163,Z176,26,,646,evening,2022-12-07,Bangalore
DRV1338,EV Bike,True,active,3.7,74,Z072,Z092,19,3.1,1022,morning,2021-01-01,Bangalore
DRV1339,Bike,False,active,4.1,20,Z107,Z064,20,,687,morning,2022-05-11,Bangalore
DRV1340,Bike,False,active,3.6,10,Z089,Z118,22,,859,evening,2023-03-07,Bangalore
DRV1341,Bike,False,active,4.0,31,Z164,Z186,18,,824,afternoon,2021-06-15,Bangalore
DRV1342,Auto,False,active,3.8,12,Z043,Z192,21,,1179,night,2023-01-06,Bangalore
DRV1343,Bike,False,active,4.5,13,Z068,Z078,22,,565,afternoon,2022-12-07,Bangalore
DRV1344,Auto,False,active,4.6,99,Z197,Z177,14,,1099,morning,2021-01-01,Bangalore
DRV1345,Bike,False,active,4.5,8,Z013,Z105,21,,625,evening,2023-05-06,Bangalore
DRV1346,Bike,False,active,3.6,1,Z163,Z082,18,,555,evening,2023-12-02,Bangalore
DRV1347,Bike,False,active,3.9,3,Z156,Z118,28,,677,evening,2023-10-03,Bangalore
DRV1348,Auto,False,active,4.3,48,Z083,Z089,12,,1105,morning,2021-01-01,Bangalore
DRV1349,Auto,False,active,3.8,13,Z020,Z170,20,,943,flexible,2022-12-07,Bangalore
DRV1350,Bike,False,active,3.7,18,Z073,Z075,25,,511,morning,2022-07-10,Bangalore
DRV1351,Auto,False,active,4.0,1,Z112,Z107,22,,944,evening,2023-12-02,Bangalore
DRV1352,EV Auto,True,active,4.2,30,Z102,Z156,11,2.9,945,morning,2021-07-15,Bangalore
DRV1353,Bike,False,inactive,3.9,21,Z189,Z189,27,,468,night,2022-04-11,Bangalore
